value,radW/m2
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655400630473224521-sample.jpg,940.46
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655401500703027798-sample.jpg,913.15
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655402402519874135-sample.jpg,888.48
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655403305684283672-sample.jpg,870.86
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655404208020608581-sample.jpg,846.33
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655405110033531995-sample.jpg,829.31
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655406012489421045-sample.jpg,815.81
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655406914741169905-sample.jpg,800.7
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655407817174428826-sample.jpg,787.45
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655408719602028433-sample.jpg,766.38
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655409622211630351-sample.jpg,731.69
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655410524812128363-sample.jpg,692.44
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655411426986509588-sample.jpg,652.05
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655412328674605300-sample.jpg,619.5
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655413230653176170-sample.jpg,587.35
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655414101832747026-sample.jpg,547.35
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655415003107961209-sample.jpg,501.31
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655415907086673918-sample.jpg,456.04
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655416811189374744-sample.jpg,412.08
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655417714645263023-sample.jpg,362.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655418617023024220-sample.jpg,312.14
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655419519825616625-sample.jpg,266.02
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655420422451030058-sample.jpg,217.53
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655421325456810940-sample.jpg,169.78
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655422227657877070-sample.jpg,125.9
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655423129945968689-sample.jpg,83.04
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655424001106369294-sample.jpg,47.66
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655424903378934928-sample.jpg,18.42
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655425805918324564-sample.jpg,6.62
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655426708117546033-sample.jpg,0.66
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655463614594838806-sample.jpg,142.85
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655464517081511261-sample.jpg,176.97
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655465419237263772-sample.jpg,228.34
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655466321645564856-sample.jpg,292.7
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655467223886281648-sample.jpg,352.72
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655468126618545139-sample.jpg,402.22
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655469029215149681-sample.jpg,445.67
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655469900626319896-sample.jpg,501.35
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655470803275357463-sample.jpg,589.4
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655471705545338188-sample.jpg,635.99
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655472607970547555-sample.jpg,667.19
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655473510392353131-sample.jpg,702.95
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655474413489790759-sample.jpg,748.51
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655475316076008458-sample.jpg,771.51
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655476218873689621-sample.jpg,770.44
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655477121826051586-sample.jpg,823.0
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655478024554343351-sample.jpg,846.89
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655478927184463481-sample.jpg,901.96
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655479830346885735-sample.jpg,923.15
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655480702405459076-sample.jpg,951.92
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655481605052771815-sample.jpg,964.26
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655482508139750949-sample.jpg,983.54
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655483410913481102-sample.jpg,998.12
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655484313753202406-sample.jpg,1004.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655485216663835616-sample.jpg,1002.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655486119881417690-sample.jpg,997.58
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655487022881698518-sample.jpg,987.59
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655487926071529611-sample.jpg,967.18
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655488828815021786-sample.jpg,945.22
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655489700968934760-sample.jpg,920.76
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655490604282195417-sample.jpg,893.36
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655491508756431484-sample.jpg,867.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655492413760430940-sample.jpg,854.0
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655493318734327478-sample.jpg,837.38
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655494222048414883-sample.jpg,827.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655495125454266622-sample.jpg,811.77
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655496028710478807-sample.jpg,778.25
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655496900497496745-sample.jpg,735.68
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655497803372901565-sample.jpg,678.21
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655498706538088210-sample.jpg,626.21
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655499609810983102-sample.jpg,585.97
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655500513565352199-sample.jpg,546.61
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655501416378363578-sample.jpg,524.73
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655502318982959622-sample.jpg,488.93
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655503221274274359-sample.jpg,439.37
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655504124340571117-sample.jpg,382.48
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655505026962574676-sample.jpg,328.63
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655505929604670582-sample.jpg,275.14
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655506801469658690-sample.jpg,223.19
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655507704532979474-sample.jpg,175.16
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655508607541238121-sample.jpg,131.72
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655509510523060646-sample.jpg,87.19
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655510413582676081-sample.jpg,50.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655511315955686353-sample.jpg,17.16
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655512218844787994-sample.jpg,5.02
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655513121658900043-sample.jpg,0.45
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655550013940651558-sample.jpg,218.51
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655550916478678744-sample.jpg,266.22
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655551819542234227-sample.jpg,314.67
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655552722598540341-sample.jpg,363.83
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655553625960674539-sample.jpg,409.68
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655554528914854968-sample.jpg,454.8
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655555431150159281-sample.jpg,498.69
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655556302238480081-sample.jpg,548.3
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655557203920032396-sample.jpg,595.4
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655558108225016007-sample.jpg,642.72
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655559012167371543-sample.jpg,680.71
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655559916080777520-sample.jpg,714.13
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655560820471707953-sample.jpg,743.6
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655561724355883729-sample.jpg,772.13
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655562627715088156-sample.jpg,791.89
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655563531141993010-sample.jpg,823.4
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655564403234978273-sample.jpg,864.53
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655565306164597781-sample.jpg,906.18
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655566209228603085-sample.jpg,924.39
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655567112410522482-sample.jpg,954.0
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655568015682491597-sample.jpg,961.05
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655568919027584037-sample.jpg,981.88
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655569822666477736-sample.jpg,991.2
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655570726222793550-sample.jpg,1008.4
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655571629977647547-sample.jpg,1013.4
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655572502760955751-sample.jpg,1019.7
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655573406889276815-sample.jpg,1016.8
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655574310567906177-sample.jpg,1016.8
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655575214406511230-sample.jpg,1007.0
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655576117925903504-sample.jpg,991.64
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655577021674803082-sample.jpg,976.12
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655577925656156383-sample.jpg,949.52
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655578830474658717-sample.jpg,927.14
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655579704034383505-sample.jpg,896.97
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655580607711289328-sample.jpg,865.76
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655581511333805078-sample.jpg,831.63
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655582414663271109-sample.jpg,793.26
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655583317826337758-sample.jpg,757.03
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655584221249789448-sample.jpg,712.79
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655585124482055867-sample.jpg,670.45
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655586027710687528-sample.jpg,626.25
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655586930833185770-sample.jpg,583.28
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655587802484681254-sample.jpg,538.35
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655588705076187689-sample.jpg,485.02
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655589607947462858-sample.jpg,429.01
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655590511220922214-sample.jpg,377.91
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655591414146720657-sample.jpg,325.91
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655592317099922915-sample.jpg,274.63
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655593219778534951-sample.jpg,214.14
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655594123069764827-sample.jpg,162.41
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655595026100362092-sample.jpg,95.64
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655595929028724458-sample.jpg,52.86
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655596800967499798-sample.jpg,39.77
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655597703885626627-sample.jpg,20.01
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655598606753441818-sample.jpg,6.23
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655599509260387087-sample.jpg,0.89
https://storage.sagecontinuum.org/api/v1/data/sage/sage-imagesampler-top-0.2.5/000048b02d15bc8c/1655636424287947668-sample.jpg,211.99
